submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-01 14:58:53,777b10d6b8d6083a414c2e152125c0bf041f5b16861cf03c435e93245c9b49d1,122055835,Prancha de Cabelo Britânia Tourmaline Aqua Bivolt Roxo e prata,britania,Beleza e Perfumaria,Aparelhos elétricos para cabelo,Gostei do produto!,3,Yes,"A chapinha é boa, aquece bem mas demora um pouco para aquecer. Funciona bem com o cabelo úmido.",1969.0,M,PR
2018-01-01 15:01:14,babd4bfaeb0d8226c0f732034c6411b14cbe72ffe68de78ef1d61fe27eb1a157,132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum",,Celulares e Smartphones,Smartphone,Produto bom,5,Yes,"Gostei do pedido e prazo de entrega. Celular muito bom para o preço pago, ótima promoção",1987.0,M,SP
2018-01-01 15:02:00,45f3824574c81c1105e23b70fa837a913a1ba6ff9f607e566b5696169edfc08e,132481723,"Smart TV LED 55"" Philco PH55A17DSGWA Full HD com Conversor Digital 3 HDMI 2 USB Wi-Fi",,TV e Home Theater,TV,Muito bom!!!,4,Yes,"Foi bom comprar na Americanas, produto chegou e estava a contento.",1974.0,M,RS
2018-01-01 15:02:18,a73b9a1e871e89949c4c65bdb71e28e7e3b6cc2a2e2bb99e0524ea4ccb603edb,9981200,Pneu 175/70r14 Contipowercontact Continental 84t,,Automotivo,Pneus,Site péssimo,1,No,"Péssimo atendimento.... Pessoas despreparadas.  Ainda exige texto longo. Péssimo, péssimo, péssimo atendimento por parte das loja americana e seus funcionários. Pronto... Texto grande agora.",1974.0,M,SP
2018-01-01 15:03:21,bb3a092369b9d2f00e5ff0679a365f0661f720fe83746aa62c35744b471ae5db,7142158,Aspirador de Pó Britânia Dust Off 2 em 1 - Preto,britania,Eletroportáteis,Aspirador e Vassoura Elétrica,Cumpre o que mostra,4,Yes,Perfeito para lugares pequenos. Cumpriu o que apresenta e não é barulhento. Fácil manuseio. Precisa manter as partes usáveis limpas para um bom funcionamento. Recomendo,1965.0,F,SP
2018-01-01 15:07:19,5155e26bd22dab21603fb6fae41837bfd30d63668c8f5812c14c577680e7c6d1,15561031,Jogo Almofadas Ctrl + Alt + Del,,Decoração,Almofadas e Capas,Bonito e entrega oq promete,4,Yes,"Alfomada decorativa, nao eh confortavel mas creio q nao seja a proposta, gostei da compra!",1986.0,M,SP
2018-01-01 15:09:38,422dcb348057b4e08c100224536b71c600e89df5265ae0ae62d30fb2a6a3a3cc,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",q P0#%@ é essa?,1,No,?????????????????????????????????????????????????????????????????,1999.0,M,SP
2018-01-01 15:10:10,fab7fce958167ff6ab039b594cf0d77ebd32ce4cf7041b49e40430a377cf6f22,121308976,Mesa para Escritório ME4109 Tabaco - Tecno Mobili,tecno mobili,Móveis,Mesa,Mesa de escritorio,4,Yes,Ótima mesa superou minhas expectativas produto de qualidade  recomendo e  chegou na minha casa bem antes do prazo,1963.0,F,SP
2018-01-01 15:10:28,f8ce065846b749fc22c2690fa880483c1e98db9308cbca905cbc1f2fd31a16e5,27307338,Ott Box Quad Core Google Android Tv Netflix Kodi Youtube Wifi Mxq,,TV e Home Theater,Home Theater,So vai,2,No,Parece um tablet antigo com problemas. Trava o google. Trava o YouTube. Trava o app da TV. Consigo assistir mas tenho que tirar da tomada as vezes pra ele funcionar bem. Complicado  Mas enfim. Funciona,1994.0,M,PR
2018-01-01 15:10:36,5a358571a830b88a428cc9bc92f6b154a7fdb4e8a7633a45de1cb22fd757dff8,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Excelente,5,Yes,"Excelente produto por esse preço eu adquirir pra família toda.. recomendo produto ótimo,barato.",1998.0,M,GO
2018-01-01 15:14:06,0e138eb7597ba655e83ff04951c303d37c1c159dc48f307b1bd859076b774e06,122455708,Bauleto Traseiro Givi Monolock 45 Litros com Lente Fumê,givi,Automotivo,Malas para Motos,Fragil,1,No,"Já fiz elogios a respeito da compra pelo site que sempre foi o melhor, porém, sobre o produto, com 8 dias a lente acrilica rompeu nos parafusos. Tentei reinstalar com 2 cavidades de parafusos extras e só me aborreci. Acabei de comprar uma lente nova que foi o olho da cara, tendo em vista a dificuldade em achar a mesma...resumindo, o produto é fragil demais, e ainda por cima travou 2 vezes com o capacete que não abria nem como o capeta. Recomendo comprar com o site, mas o produto com CERTEZA, não recomendo!",1973.0,M,SC
2018-01-01 15:15:16,ed9d30070210a525fe352bcf937d4469528d8f8dcad9387a5578d24bcd23d8be,13057236,Jogo Mesa 4 Cadeiras Madeira 70 por 70 Dobráveis Sem Pintura,,Móveis,Mesa,PRODUTO NÃO RECEBIDO,1,No,AINDA NÃO RECEBI O PRODUTO . NÃO POSSO OPINAR . XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,1959.0,M,MG
2018-01-01 15:16:12,0b2e5e9fd5a02a09d0f92fda74d74a57352a06f40fcf6a4aa7be2d6e3de65e81,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Custo beneficio.,5,Yes,"Melhor custo beneficio, estava pensando em comprar um carro, mas preferi comprar um jogo desse copo. Não me arrependo.",1986.0,M,SP
2018-01-01 15:16:35,ebe6f2745656fffd112e5282e76b4992d2754caf27052f4e69ac60473e11f84d,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Preços maravilhosos,3,Yes,"Com muita pesquisa, analise do Zoom, Buscapé, achei aqui com o melhor preço. Valeu o rim que eu vendi para adquiri-lo",1990.0,M,SP
2018-01-01 15:19:33,39e5dba66ae383c881d8e700b328b543562fc40f348a61e25cf2bde08aa5649b,128763445,Sandália Tiras Piccadilly Com Recortes,piccadilly,Moda,Feminino,Confortavel,5,Yes,"Sandália super confortável. A cor teve uma pequena variação, mas nada que tenha desmerecido sua beleza. Recomendo.",1989.0,F,SP
2018-01-01 15:21:22,7cecefe20118be46ccbaf34382d0a88ebaa8f25bdffce5ef3bbc4c83de78d03a,20736429,Sofá 4 Lugares Connect Retrátil e Reclinável Suede Amassado Cinza - Rifletti,,Móveis,Sofá,AGUARDANDO A MERCADORIA.;..,1,No,"AINDA NÃO RECEBI O SOFÁ, ESTOU ANSIOSO PARA RECEBÉ-LO, E USUFRUIR, PARA ASSIM AVALIAR...",1972.0,M,MG
2018-01-01 15:21:53,b9241075a07151e54dc080387a51327f3570e8114dbf85b26cfaf8be9e9ab15c,124472712,"Smartphone Microsoft Lumia 640 XL Dual Chip Desbloqueado Windows 8.1 Tela 5.7"" 8GB 3G Câmera 13MP - Branco",microsoft,Celulares e Smartphones,Smartphone,porcaria,1,No,Nao vale nada nao recomendo windows phone nao presta,1986.0,M,PR
2018-01-01 15:22:43,4a724073754dd9fd4525a6ca5adb3c8039e9e2581b5940dcf5a2b76660b2202f,7403898,Jogo de Panelas Aço Inox Solar 6 Peças - Tramontina,tramontina,Utilidades Domésticas,Panelas,Ótimo produto,4,Yes,"Muito bom, recomendo! Chegou rápido! Comprarei novamente!",1968.0,F,RJ
2018-01-01 15:26:33,c4a0986a8e683294039e30cdfc15e666ea9849b13bc820dacf3c01b32aac1ce9,113475467,Antipulgas para Gatos Advocate Todas as Raças de 4kg a 8Kg com aplicador,,Pet Shop,Gatos,Não recebi o produto,4,Yes,,1963.0,F,RJ
2018-01-01 15:27:18,e4fed8b7f8aef180382e7e67db7fd8f04ca2d70d0ee43fb3c55d4858e7ba6cdc,132390047,"Smartphone Samsung Galaxy J5 Pro Dual Chip Android 7.0 Tela 5,2"" Octa-Core 1.6 GHz 32GB 4G Câmera 13MP - Dourado",,Celulares e Smartphones,Smartphone,Gostei muito mesmo,5,Yes,câmera excelente e a entrega mais rápida do que eu imaginava! Adorei!!!!!,1966.0,F,RO
2018-01-01 15:29:12,bd161a690eb4374e317f2547d80ca8d617683bfbb29091860a60eafbd116a0fd,126831715,Google Chromecast 2,google,Informática e Acessórios,,Muito bom!,5,Yes,"Funciona perfeitamente, fácil de usar. Adorei e super indico o produto.",1971.0,F,SP
2018-01-01 15:32:43,49b1adc1b60022738340939eeec43a9d31cace000ce207a52c8c494aabf524ce,116796362,Micro-ondas Consul CM020 20 Litros Cinza Espelhado,consul,Eletrodomésticos,Micro-ondas,Defeito em com 1 semana de uso,1,No,"Comprei o microondas e depois de 1 semana de uso ele começou a dar problema no painel digital e ficar apitando sozinho. Não bastasse isso, logo depois, o aparelho parou de aquecer os alimentos.",1984.0,F,ES
2018-01-01 15:36:07,19ed79a31e747b67f74600387d46a5f38ba4d3cb769f66d024165a6ae4efbe7c,132381829,"Smart TV LED 49"" Samsung 49MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,recomendo,5,Yes,as funções e o controle são bem simples e fáceis de serem usadas ótima qualidade de som e imagem recomendo,,M,GO
2018-01-01 15:37:52,17bb2816d48d30b3c61e0bd93dd384a2645b698f748c02cd419bf59a13dd9018,125264608,Barbeador Elétrico Aquatouch Série 5000 S5050/4,philips,Beleza e Perfumaria,Barbearia,NAO RECEBI O PRODUTO,1,No,,1988.0,F,RJ
2018-01-01 15:44:27,44fadcea35dad9a49f3944c3fba502014979ca2ef75fa1c45ddf4a9c8960cabc,132472966,"Smart TV LED 49"" Philco PH49F30DSGWA Full HD com Conversor Digital 2 HDMI 2 USB Wi-Fi",,TV e Home Theater,TV,Dez dias de funcionamento e a TV não liga mais.,1,No,"A TV chegou em minha casa dia 21/12/2017 liguei todos os fios e td certo, chegou hj dia 01/01/2018 a TV não quer maos ligar, nem acende o led, lamentável acaba a confiança na marca!!! Não recomendo.",1995.0,M,MG
2018-01-01 15:44:52,01bb4ffde7742a4fe24539b7f5c28fb9f2efe2fb6a80d31e772015602d190095,11108976,Kit Para Inflar Com 5 Peças - Western,,Brinquedos,Brinquedos Esportivos,Bom,3,Yes,"Apesar da demora o produto é bom , mas da proxima vez prezem pela entrega na caixa postal..",1968.0,M,SC
2018-01-01 15:45:18,07bd9c8deb3fcc947bd4ee6e0c1f6b63cacbe652af3a762fbbe18fc17debe519,129712359,"Smartphone Lenovo Vibe K6 Plus Dual Chip Android Tela 5.5"" 32GB 4G Câmera 16MP - Dourado",motorola,Celulares e Smartphones,,amei o produto,5,No,"muito rápido ,ótima resolução das câmeras frontal e traseira.  Ótimo designer.",1985.0,F,SP
2018-01-01 15:48:22,1ea0fb4e86cbe9d0824ef06143f14a4163022d1cb5c5e05ff0f2945b84168e3a,24266811,Guarda Roupa Casal Conjugado Com Cabeceira E Ponte Modulada Firenze Móveis Europa Braúna,,Móveis,Guarda-Roupa,Gostei muito,4,Yes,Muito bom. Realmente é todo em MDF. Chegou antes do prazo.,1962.0,F,MG
2018-01-01 15:48:47,4ee3b7abcfa277404d54ee4e4e8b0ac330d0ced70c07dab8ff21115c8da87d7d,111969869,Ventilador de Teto Arno Brizair Alívio Branco,arno,Casa e Construção,Climatização,Bonito porém fraco,2,No,"O produto é muito bonito, mas achei fraco demais!!! Não venta nada",1986.0,F,SP
2018-01-01 15:53:06,1c65da2d4261bc60c421e60e382c521c1ac1d778c865d90a14de236c9486d52f,129543938,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,Ótimo,5,Yes,Eu gostei muito no meu produto Ele  é muito ótimo só demorou um pouco pra chega,1981.0,F,RJ
2018-01-01 15:53:50,335927e4ccaace5bb9e7423795697055b4e9cbc923b948e63d533061bd6d6d23,6942227,Faqueiro Inox Tramontina Búzios 24 Peças,tramontina,Utilidades Domésticas,Pratos e Talheres,Péssimo acabamento,1,No,me arrependi de ter comprado o acabamento mal feito dos garfos corta a boca. não compre,1969.0,F,RS
2018-01-01 15:54:11,9c21bb295305d8d2ddd80da2288e8af5d79107a372fd6cf63dc521f10370ea70,9520329,Kit Guitarra Strinberg Les Paul Clp79  Afinador Digital  Acessórios- Branca,,Instrumentos Musicais,Instrumentos de Corda,Chegou na cor errada,1,No,"Comprei uma guitarra pro ano novo, branca. Chegou uma guitarra azul e não pude e dar ao luxo de esperar uma troca.. foi bem ruim a experiência...",1992.0,M,CE
2018-01-01 15:54:29,d57f5f8a2e95d82079727f3725b04f04542e2c1365af3a22fc27e4afad074eac,131234763,"Chaleira Elétrica Cadence Thermal CEL370 1,7L Preta - 1850W",,Eletroportáteis,Chaleira Elétrica,chaleira cadence,5,Yes,"Maravilhosa, pratica, rápida, eficiente !! Eu recomendo esse produto.",1959.0,F,SP
2018-01-01 15:54:41,7fd1010ddff9c39ff7c5ecdc9058cd9362aaccd6448f8c61dbb2f9197a5aece1,126287895,Relógio Feminino Casio Vintage Digital Fashion A500WA-7DF,casio,Relógios,Relógios de Pulso,ATRASO NA ENTREGA,2,Yes,"não comprem o relogio da prudente vendas, até hoje meu relogio não chegou a entrega estava prevista para o dia 30/12, a compra foi feita dia 07/12 quase um mês e nada do produto. Estou extremamente insatisfeita. Pois sempre faço compras pelo site e nunca demorou tanto uma entrega.",1991.0,F,GO
2018-01-01 15:54:58,39b99d4a78e45ef23c388165403709dd5708ef610a26ad632c8d94f8e99eee1d,123238730,Ferrorama XP 300 - Estrela,estrela,Brinquedos,Autoramas e Pistas,Ruin,1,No,Veio faltando 2 curvas do trilho e a caixa veio fechada quando fomos montar já estava faltando,1987.0,M,MG
2018-01-01 15:56:22,d852169662d824991f2cb06f5631918e7b538ce98fd1dabff66bee87b1006180,12285691,Cama Box Casal Bipartido Universal Cosmopolita Cinza - 138x188,,Móveis,Box,1 mês de compra e nem foi entregue ao transportador,1,No,"Comprei a base já faz 1 mês, o pagamento foi aprovado e até agora o produto não foi entregue a transportadora, tento passar e-mail pra que possam me explicar o que houve e nem sequer respondem. Comprei um colchão no mesmo tempo e com um prazo de entrega maior e recebi antes do natal. Não posso falar nada sobre o produto, pois ainda não pude usar, graças ao péssimo serviço prestado ao consumidor.",1996.0,M,PE
2018-01-01 15:56:37,cde2841f96f58b97a26d056232976da104a76331a4539a9ab5be0a6c7ec7b6d8,131664641,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android 6.0 Tela 5.5"" Octa- Core 1.6 GHz 32GB 4G Câmera 13MP - Rosa",samsung,Celulares e Smartphones,Smartphone,Fiz uma ótima compra,5,Yes,"Aparelho com belo design, a ótimo desempenho. Processador super rápido e câmera ótima",1989.0,F,RJ
2018-01-01 15:57:19,335927e4ccaace5bb9e7423795697055b4e9cbc923b948e63d533061bd6d6d23,382558,Conjunto de 4 Tigelas Rasas - Euro Home,sun guider,Utilidades Domésticas,Utensílios e Acessórios Domésticos,material de péssima qualidade,1,No,o tamanho é bom mas o material parece amassar muito fácil visto que é bem fino o inox e arranhou todo logo no primeiro dia. não compre,1969.0,F,RS
2018-01-01 15:58:15,9b52b227e69c4a5ebabee479c37add54b1e97427c397ebbdfe1ef91fb033301f,132126342,"Smart TV LED  32"" LG 32LJ600B  HD  com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  webOS 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,Muito plastico,3,Yes,"Produto ok, boa imagem e som. Estrutura na foto parecia mais elegante, na realidade tem aspecto plastico.",1978.0,M,PR
2018-01-01 15:59:32,46b5e96f07cf8020c6825997a6f5df7c1dc7874f6f93e0897f80dc9a4904a339,132444754,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dupla - Azul Topázio",,Celulares e Smartphones,Smartphone,muito bom,5,Yes,Desempenho muito bom. Bateria com boa duração e carregamento.,1959.0,M,PR
2018-01-01 16:00:08,8b777c94dfba920510ee014dfe2703c0fb390baf149746db433a0db7dd17e28e,5638381,Livro - Coleção Análise da Inteligência de Cristo,,Livros,Religião,produto abençoado,5,Yes,"ótimo produto, entrega super rapido e preço exelente",1972.0,M,MG
2018-01-01 16:03:19,52dc02adaf63f4e3963e94191581a3b784384e8d5050a5dde116a9a9ea518c97,11376661,Multifuncional Laser Monocromática Brother Mfc-L2740dw - Duplex Avançado E Rede Wireless,,Informática e Acessórios,Impressora Multifuncional,brother 2740,4,Yes,Produto dentro das especificações e dentro dos padrões de qualidade descritos nas propagandas,1954.0,M,MG
2018-01-01 16:05:59,722af861ff282b194f615fc0728dfe0bbcf447f8e630040c7b5c5b22d6aa0789,122701411,"Smart TV LED 32"" Samsung 32J4300 HD com Conversor Digital 2 HDMI 1 USB Wi-Fi 120Hz",samsung,TV e Home Theater,TV,"gostei do produto, o problema é que nao conseguimos ler toda as mensagens que aparecem no rodape e ja olhei o zoom e está certo",4,Yes,Então o problema é nas mensagem que não conseguimos ler,1964.0,F,SP
2018-01-01 16:07:49,d2e1a3bb28eae53fd99b4807baee5a938a976dc42e7473351f7830a5ba8e400a,113157590,Purificador de Água Polar Basic Natural Prata,polar,Eletroportáteis,Bebedouro e Purificador de Água,nao gostei,2,No,intalei o filtro  no ponto de agua da sabesp pois o mesmo nao tiro o cheiro da agua comprei gato por lebre tb olha o preço,1954.0,M,SP
2018-01-01 16:08:32,cef8d3901d721ca832ee6645dd1e018fb123fe34727489ca056ee6ec491ba7bf,121302689,Relógio Feminino Casio Digital Vintage LA680WGA-9DF,casio,Relógios,Relógios de Pulso,Não recebi,1,No,Não recebi o produto e não consigo entrar em contato com a empresa.,1995.0,F,BA
2018-01-01 16:09:17,8b84ef281dadbc380ef7b11c38f27416ec0ba49f453001ad8e4d3b86cb2f3354,132116662,"Notebook Dell Inspiron i15-5566-A30P Intel Core 7 i5 4GB 1TB Tela LED 15.6"" Windows 10 - Preto",dell,Informática,Notebook,EXECELENTE QUALIDADE,5,Yes,"Inicialmente gostaria de dizer que estou muito satisfeita com a qualidade do meu produto,não houve qualquer problema com avaria ou defeitos. Também gostaria de sinalizar a rapidez em que a entrega foi realizada. Quero deixar registrado minha satisfação pela compra deste produto. Muito obrigada à todos.",1986.0,F,SP
2018-01-01 16:13:02,6cd6b57ab02bbe1da530d6d247b56f1dbb6eb48f083f82ed393f70a11d0f46e1,127115104,Smartphone Motorola Moto G4 Plus Dual Chip Android 6.0 Tela 5.5'' 32GB Câmera 16MP - Preto,motorola,Celulares e Smartphones,Smartphone,Não recebi o produto!,1,No,Pela primeira vez não recebi um produto da Americanas. O site dos Correios simplesmente informa o produto estagnado a 22 dias no posto de origem. Lamentável! Estamos falando de uma compra de 1000 Reais...,1982.0,F,RJ
2018-01-01 16:14:22,da8abf472ef26b3f1e5b7814e3f62cd7b323857e02a6a31f1e6e1ab45e1458bc,12566848,Controle Com Fio Xbox 360 Pc Computador 2 metros Cabo USB X-box Notebook,,Games,Acessórios Consoles Clássicos,Otimo serviço,4,Yes,Gostei bastante da rapidez da entrega porem ficar avaliando e muito chato.,1981.0,M,SP
2018-01-01 16:14:24,c1b5e711bd79eaa3d084ab14278f95b4089f9088589e9292919fcb5f2f3755ff,127571960,Cobre Leito King Luiza com 2 Porta Travesseiros Percal 200 Fios Rosa Santista,santista,"Cama, Mesa e Banho",Colchas,Muito bom,5,Yes,"Recomendo o produto, textura do material condiz com o prometido, muito bom!",1980.0,M,SC
2018-01-01 16:14:49,aabcc39f023b4b51816cafefa233857473bc3d1ad7029f912a038ce051781027,124266708,Conjunto Play-Doh Festa da Pizza - Hasbro,hasbro,Brinquedos,Massinha,"Gostei, ótimo produto.",5,Yes,"Recomendo para seu filho, ele pode criar usar a imaginação.",1975.0,F,RS
2018-01-01 16:16:51,aabcc39f023b4b51816cafefa233857473bc3d1ad7029f912a038ce051781027,125575027,Conjunto Play-Doh Festa de Bolos - Hasbro,hasbro,Brinquedos,Massinha,Ótimo produto,5,Yes,"Recomendo esse brinquedo,  ótimo para o filho usar a imaginação.",1975.0,F,RS
2018-01-01 16:19:40,71b3d39eb53da507f0b4528041a13c5ada561220438cceb72dfad3ee01c8ad91,111847811,Mixer Philips Walita Linha Viva Black RI1366/0,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,Gostei muito do produto!,5,Yes,Excelente produto! Realiza as funções corretamente.,1987.0,F,CE
2018-01-01 16:20:43,80400752c616628f2f0115f0d757a0fafaff234f1a6de656b01650a3edce39f6,132201648,"Smartphone Sony Xperia Xa1 Dual Chip Android Tela 5""  Octacore 32GB Wi-Fi Câmera 23MP - Branco",sony,Celulares e Smartphones,Smartphone,nao recomendo,1,No,"demorei um tempao pra comprar um celular  novo,pois ja tinha um sony comprado em 2013,muito bom.mas esse modelo xa1 dual chip deixou a desejar nao tem nem um mes de uso e a tela ja apresenta problemas.",1976.0,F,SP
2018-01-01 16:21:30,808698af3b30ab68342ca8489523c263f885febf4d1f307716099c7c7469e0a1,132569266,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi Fi 4G Câmera 12MP - Preto",,Celulares e Smartphones,Smartphone,Compra veio com defeito!,1,No,,1971.0,F,PA
2018-01-01 16:22:23,97b10d22b4d8ba03b0645c6e532602bd168da67b5de155c7668818e497396104,132521414,Panela de Pressão Elétrica Digital Philco Pppc 01 6L Inox Champanhe,,Eletroportáteis,Panela Elétrica,excelente,5,Yes,"Produto muito bom. superou todas as expectativas.entrega da americana como sempre ta de parabéns, como sempre entregaram bem antes do previsto.",1979.0,F,RJ
2018-01-01 16:23:25,b26a699fa0048bf5e65c04910acd2c7366657e53c0629c8cf586657555c9f39e,7090965,"Livro - Investigador de Sótãos, O",,Livros,Livro Infantil,Avaliação do Livro,5,Yes,chegou bem antes da data prevista e em prefeitas condições.,2000.0,M,PR
2018-01-01 16:23:49,4d383b7e3d0882b4c3a9e18f5c11c72efdeca27f6c26cc8a6f77b32f356c85a4,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Excelente custo benefício,5,Yes,Tudo o que eu sempre quis foi pagar 2 mil reais em um copo de plástico. Excelente oportunidade de se dar bem na vida.,1987.0,M,BA
2018-01-01 16:24:20,794632eae4825ad9bd49a511ad4e5f591f2af262a6a5380a06bed23df57729b2,121944438,My Little Pony Figura Water Cuties Pinkie Pie - Hasbro,hasbro,Brinquedos,Bonecas,bom custo benefício,3,Yes,"Bom produto, atendeu as expectativas, chegou antes do prazo e em perfeito estado.",1965.0,F,RJ
2018-01-01 16:24:42,d8255fae88b13d6dd1c5652aeeb0e21ac35d11b3817b44c2b6d45b5191c08c4b,9358747,"Pratik Home Bar Porta Gelo Branco 1,0 L",,Utilidades Domésticas,Cooler,Altíssima qualidade,5,Yes,Produto de altíssima qualidade por um preço justo. Recomendo o produto e a marca.,1970.0,M,MG
2018-01-01 16:24:50,36c66492d39872011a6c0dd0a968e503566319af75671d5e1e1e74598f4f4720,132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum",,Celulares e Smartphones,Smartphone,Muito bom o celular.,4,Yes,"Bom, completo e resistente. Ótimo custo benefício.",1994.0,F,PR
2018-01-01 16:25:19,4027b757b436d42b79b01b480d09e422d152ac8e58ffe056cd2d7bba65624451,124777428,Batedeira Planetária Arno Deluxe Branca SX80 8 Velocidades Soft Start Branca - 300W,arno,Eletroportáteis,Batedeira e Acessórios,Entrega,5,Yes,"O produto estava em ordem porem, não estava embalado e tinha sido aberto por baixo da caixa. Como dei de presente de aniversário tive que tirar da caixa que estava danificada. Não esperava esta atitude desta loja.",1952.0,M,SP
2018-01-01 16:26:17,d8255fae88b13d6dd1c5652aeeb0e21ac35d11b3817b44c2b6d45b5191c08c4b,8411454,Banquinho De Plástico Infantil Catty Azul,,Móveis,Banco e Banqueta,Qualidade,5,Yes,Produto de altíssima qualidade por um preço justo.  Recomendo o produto e a marca.,1970.0,M,MG
2018-01-01 16:27:22,931c930cf3eedfb0ce2907b6e0075408acadb628fd3d225ed768976c04e63d05,16150080,Veiculo Para Bebe Smart Car Passeios E Pedal Bandeirante - Rosa - Ref 462,,Brinquedos,Mini Veículos,Recomendo,5,Yes,Minha filha amou! Chegou certinho e no prazo correto.,,F,MG
2018-01-01 16:27:33,1e4934046563bb96cb585295c8eb61037c58f26b232001774f813c09269629d7,113167659,Livro - Para Sempre Sua - Vol. 3 - Série Crossfire,,Livros,Literatura Estrangeira,gostei muito do produto.,5,Yes,chegou corretamente e dentro do prazo. Já estou no terceiro livro e pretendo comprar os dois ultimos.,1988.0,F,SP
2018-01-01 16:27:58,1e4934046563bb96cb585295c8eb61037c58f26b232001774f813c09269629d7,112194701,Livro - Profundamente Sua - Série Crossfire,,Livros,Literatura Estrangeira,Gostei muito do produto!,5,Yes,chegou corretamente e dentro do prazo. Já estou no terceiro livro e pretendo comprar os dois ultimos.,1988.0,F,SP
2018-01-01 16:28:27,35b0d9e54133b0704c3a44c689e320a8a21ce9bf20cd43cff5242e904f60a27f,328772,Máquina de Macarrão Atlas 150 - Marcato,marcato,Utilidades Domésticas,,Produto de Qualidade,4,Yes,"O produto atebdeu as expectativas, possui alta qualidade e é de fácil utilização.",1988.0,M,MG
2018-01-01 16:28:29,93880d39cc6cd37a6896696a280dee27e75adf41d19902c82ddc31562cb16618,7408885,Purificador de Água Consul CPC30AB Branco,consul,Eletroportáteis,Bebedouro e Purificador de Água,Atende as necessidades,3,Yes,Atende as necessidades. Fácil instalação. Bom para ambientes pequenos.,1966.0,F,RJ
2018-01-01 16:30:02,f5366c0474305333f1e01e0b5bf5f944b55bc47d88da8ad5c6b0bded29d67db8,132130384,"Tablet Samsung Galaxy Tab S3  32GB 4G Tela 9.7"" Quad-Core 2.15 GHz - Preto",,Informática,Tablet e iPad,Samsung Galaxy Tab S3,5,Yes,"Muito bom o produto. Gostei da Tela, da fluidez e principalmente de poder dividir a tela em dois aplicativos.",1957.0,M,RJ
2018-01-01 16:30:52,6285e8f135e3d1e44e79667596ea93707fd0a3907adf878cda55fc858c5c2bdb,23635065,Protetor De Porta Rolinho Veda Porta 80cm Preto,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,Péssima compra,1,No,"O material é tão fino, tão econômico que a porta passa por cima e o pior é que desde o dia que chegou estou tentando devolvê-lo.",1961.0,F,SP
2018-01-01 16:31:31,d1b633a388c1d886ce2cfa9d7daf9eda70af8a30cc907fb4bee465d316ff6a32,25147807,Garrafa Termica Magic Pump Branco 1l Termolar,,Utilidades Domésticas,"Sobremesa, Café e Chá",A garrafa chegou quebrada,1,No,"A garrafa chegou quebrada não pude tentar obpriduto, mas fiquei muito insatisfeita porque paguei o não pude usar",1967.0,F,RJ
2018-01-01 16:31:54,94625232ddfaefdd6982efa5ecfdebe6ca3cdeef6b3ebf84feb189e2b8630469,127878831,Fritadeira Philco Air Fry Saúde Inox PH 3 Litros Preto,philco,Eletroportáteis,Fritadeira Elétrica,Produto muito bom,4,Yes,"Ótimo custo benefício, o cesto para os alimentos  tem um bom espaço, colocando uma quantidade considerável de alimentos, sendo possível frita-los de uma só vez, sem necessidade de repetir o processo para mais porções. Usa muito plástico, mas o acabamento e bom e o preço é justo pelo q oferece.",1981.0,M,DF
