submission_date,reviewer_id,product_id,product_name,product_brand,site_category_lv1,site_category_lv2,review_title,overall_rating,recommend_to_a_friend,review_text,reviewer_birth_year,reviewer_gender,reviewer_state
2018-01-01 07:20:07,6452dcfbfb32ab7f4c688a4137ea4d5c3dad1b2615b2878a2efc635c693cbde4,28643517,Playset Aeroporto Mai11010/98010,,Brinquedos,Veículos de Brinquedo,Gostei muito do produto,5,Yes,Ótima entrega. Parabéns às Lojas Americanas por cumprir a entrega.,1978.0,M,RJ
2018-01-01 07:20:30,a26fcec623fe27f813f98c938ddf7e4056ff10ffb4b27a49edfd32bfa2042717,18615377,Faqueiro Inox Búzios 72 Peças - Tramontina,,Utilidades Domésticas,Pratos e Talheres,Excelente produto!,5,Yes,"Produto muito bom, de ótima qualidade!!!! Recomendo!!!",1986.0,F,MG
2018-01-01 07:21:09,263617650a44b0d2dae824f83cca33a0e73f913013ea0f35ef13826983951ef8,277621,Livro - Redescobrindo A Sua Beleza,,Livros,Moda e Beleza,Comprei e não recebi,1,No,"Como assim? Comprei e não recebi. Questionei aqui nas lojas americanas, Os Correios registraram como produto entregue e ficou por isso mesmo! Meus protestos! (Mesmo sabendo que tudo será como antes!)  OBS.: NÃO RECOMENDO AS LOJAS AMERICANAS! Grrrrr!",1956.0,M,DF
2018-01-01 07:21:36,9cfda20ea7701fd550b7b59849d4772227f0a9c51f9d37665e5496b8c92b0280,26267351,"Monitor Alienware Free-Sync de 24.5"" AW2518HF",,Informática e Acessórios,Monitor,Produto exelente,5,Yes,Monitor top sem duvidas com as cores muito boa varias regulagens de altura angulo monitor bonito base super completa 240hz deixa tudo muito liso,1990.0,M,RS
2018-01-01 07:22:09,adb9eb06276a8cef5603f1da8c2c2ba1ad808f44a9e66ece54e5355b503bdbe0,132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum",,Celulares e Smartphones,Smartphone,Muito show,5,Yes,"Produto excelente, ótimas funções, rápido, visual muito agradável.",1989.0,M,CE
2018-01-01 07:22:43,7ed780bddb6cb042f79138dcf67fc7d5b90ca4f2cfa1a76332c3dae1b669bd59,111966764,Kit 2 Travesseiros 45x65cm 100% Penas de Ganso - Daune,daune,"Cama, Mesa e Banho",Travesseiros,Ótimo produto,4,Yes,"O produto é muito ótimo, bem macio extremamente confortável.",1989.0,F,SP
2018-01-01 07:23:40,24a013fa744817af3f086f5ef5d4aee44f76fafc508db10050e36225ed2575d9,17162690,Kit Com 2 Ganchos Inox Redondo Com Adesivo Cb-13 Western,,Utilidades Domésticas,Utensílios e Acessórios Domésticos,"Ótimo, recomendo sim",5,Yes,"Muito bom, amei. O melhor que não precisa furar parede e fazer aquela sujeira que ninguem gosta.",1988.0,F,MG
2018-01-01 07:23:42,6f8e668c15e4aa537eeed9db3f79fe13d8d86ac7b42bad717e09ddb0c6d6b596,9627515,Roteador Repetidor Sinal Wifi 300mbps Wps Ap Aumentar Sinal,,Informática e Acessórios,Equipamento de Rede / Wireless,Bom!,4,Yes,"Aparelho muito bom, discreto e cumpre a função. Gostei!",1985.0,F,SP
2018-01-01 07:24:06,adb9eb06276a8cef5603f1da8c2c2ba1ad808f44a9e66ece54e5355b503bdbe0,132444076,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Azul Safira",,Celulares e Smartphones,Smartphone,Muito show,5,Yes,"Ótimo produto, muito rápido, fácil uso, muito bonito. ótimas funções.",1989.0,M,CE
2018-01-01 07:26:09,b508f6196a279e77138b7598d0cc16ca9822cf20d76850d3661c304b5cf9f93a,131919421,Livro - Diário do Amor Inteligente - Capa Amarela,,Livros,Religião,Amei,4,Yes,"Esse livro é perfeito para aqueles que querem encontrar a pessoa certa, ele fala de antes, e durante o noivado, e depois, fala da conquista e tudo mais!",1978.0,F,MG
2018-01-01 07:26:12,cf9cda5b8579bb004e76b0138044f34994989566ee50f11b19d66235677f6675,11725194,Braçadeira Capotraste Dragon Capo Preta Fender,,Instrumentos Musicais,Violão,Capotraste excelente ❤️,5,Yes,Gostei muito porque firma bem todas as cordas e não deixa trastejar !,2001.0,M,GO
2018-01-01 07:27:37,7ee3794668f5916a10b38c42d6ec9d489d69f041afa2c4ac83d31ee973f54e7c,119413890,"Batedeira Planetária Arno Essential SX70 5 Velocidades 3,2 Litros Branca - 300W",arno,Eletroportáteis,Batedeira e Acessórios,Muito boa,4,Yes,"Ótima, amei mais uma vez Americanas arrasando na entrega. Produto de otima qualidade recomendo muito.",1982.0,F,RJ
2018-01-01 07:28:06,a718355b2027582c3a504eb04740e86a59f9494e20b2103000e02d495660d58c,25432769,"Oleo De Coco Sem Sabor Copra Balde 3,2 Litros",,Suplementos e Vitaminas,Vitaminas & Minerais,Óleo de Coco,5,Yes,"Para substituição de outros óleos na culinária. Exceto para temperar, nesse caso o melhor é  o azeite de oliva.",1955.0,M,SP
2018-01-01 07:28:07,36a2d567b2f33919b5ab423d8fe2310b930c6f0f91f888f149e11ed0dfa8930f,28011756,Camiseta Tommy Hilfiger Infantil Estampada Branca,,Moda,Infantil,Produto não entregue,1,No,"Compra efetuada em 02 de dezembro. Até hoje dia 01.01 não foi sntr5egue no destino. A questao é que foram feitas duas compras sendo que uma foi entregue, porém a outra (camisa) não foi entregue até hoje.",,M,MA
2018-01-01 07:30:06,0cb5863b1bc55a949db8bf659071489b5caff914407746dbec2bc52757941e81,24601090,Conversor Tv Digital Filtro 4g Gravador Novadigital Dtv-300,,TV e Home Theater,Acessórios para TV e Vídeo,Conversor digital,4,Yes,"Funciona muito bem . Fácil de instalar , chegou no prazo correto .",1963.0,M,MG
2018-01-01 07:33:34,8da4c516a83914b17c158671f6acb7cd4763f8a76494fa33debe7523f77a9eaa,132540181,Oneblade QP2530/20 com 4 Pentes - Philips,,Beleza e Perfumaria,Barbearia,Barbeador.,5,Yes,Aparelho de excelente qualidade. Faz o que promete.,1956.0,M,SP
2018-01-01 07:36:13,b892f76c0d680293c529c89d7b52cbe5ce81d4a28e19569a5355904fbba8ce78,132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum",,Celulares e Smartphones,Smartphone,"Muito bom, câmera ótima",4,Yes,"Nada mal, tempo de entrega antes do prazo. Sobre o Celular ótimo atendeu muito bem ao que eu esperava. Bateria em média 1 dia e meio +/-.",1995.0,M,SP
2018-01-01 07:37:00,d6c36df4036846dd9595ac33dfe6d4318c3cd0cc44794a7d34eaec65a0c46f4e,132276640,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Preto",,Celulares e Smartphones,Smartphone,muito bom,5,Yes,"entrega antes do prazo, estão de parabéns excelente trabalho.",1994.0,M,RJ
2018-01-01 07:37:02,5729f3f1d177c1d93d1dfb1c9febedb3ea2449ccf0c283b85f729ddd208db238,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",E serio isso?????,1,No,Gente isso é uma pegadinha né? Eu sei que vivemos numa sociedade que aceita o livre comércio mas um copo por 1900 reais só pode ser brincadeira.... Passada aqui!!! Printei a tela p não dizerem q estou mentindo.... Acho q foi erro de digitação só pode....,1984.0,F,RS
2018-01-01 07:37:11,1439c464dccbe62ed0aaa78eb0b2bf6793d3f1dc121385d27a94886c1c4651ff,132568706,Mop Giratório Fit - Flashlimp,,Utilidades Domésticas,Material de Limpeza,"Adorei,perfeito",5,Yes,Excelente para quem como eu já não tem força para torcer pano.E limpa perfeitamente o chão.,1964.0,F,SP
2018-01-01 07:38:31,0ca2aa383404951b11513b51d798969244789c8b18b7cd70e6ce40202f631b61,125053376,Processador de Alimentos Philips Viva Preto e Vermelho RI7632 3 em 1 com 2 velocidades e Pulsar - 650W,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,Kit básico para Dia -Dia na Cozinha,3,Yes,"....Walita Master Pro era modelo anterior, funciona ate hoje,robusto e mais silencio porem pouco menos pratico em relação ao atual.,natural evolução !!! Mas ""Excelente"" produto a mais dez anos sem nenhuma manutenção. Comprei um mais atualizado e pratico ao uso dos acessórios,porem Barulhento..fica ai a dica para posterior melhorias,qto a trituração dos alimentos no liquidificador a granulação e maior ao anterior.devido o novo designer das laminas. Enfim um ""Bom"" produto ..ha pontos a ser aprimorados para atingir a Excelência.",1962.0,M,SP
2018-01-01 07:40:16,67caa21d87bf9c951c18aed9c1463ec995bd83ec900f65946471894dfe1bb9f0,132372640,"Smart TV LED 43"" AOC LE43U7970 Ultra HD 4k com Conversor Digital 3 HDMI 2 USB Wi-Fi Sleep timer 60hz Preta",,TV e Home Theater,TV,Ótimo custo benefício,4,Yes,"Gostei muito, ótima Smart tv, melhor do que imaginei.",1992.0,M,BA
2018-01-01 07:40:31,838f7696ac9a81029e31b19a551c0967c12aca39c3d613463704d911e2fe0955,112186962,Secador de Cabelos Mondial Max Travel SC-10 Bivolt,mondial,Beleza e Perfumaria,Produtos para cabelo,Produto ótimo,4,Yes,"O produto correspondeu com  espectativa, realizando eficientemente a atividade que propunha.",1986.0,M,SP
2018-01-01 07:40:32,933114ffddfd03ee66e3457ad34235ad768c986109f4e653f6f2ccdee999597b,131765724,"Smartphone LG K10 Pro Dual Chip Android 7.0 Nougat Tela 5.7"" Octacore 32GB 4G Wi-Fi Câmera 13MP - Titânio",lg,Celulares e Smartphones,Smartphone,Recomendo,4,Yes,Muito bom o celular chegou antes do prazo eu recomendo,1988.0,F,PE
2018-01-01 07:40:54,81ec0d2883004312011401058c850f5ab0f83ff5629ef3de6d00d8376ac5bf9a,113174007,Secador Infinity 2500 SC-12 Preto / Vermelho  - Mondial,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo,Produto perfeito,5,Yes,"Um ótimo produto, atende super bem. E a entrega chegou antes da data estimada. Estou super satisfeita a loja americana é show só compro nas americana.",1986.0,F,MG
2018-01-01 07:41:03,af1c0655b63f321a2a794123abc6732bc10a0c44de2153fca1db226f676ee423,132439701,"Smart TV LED 39"" Philco PH39N86DSGW HD com Conversor Digital 3 HDMI 1 USB Wi-Fi Closed Caption e Sleep timer",,TV e Home Theater,TV,TV MUITO BOA,5,Yes,"ESTA TV É MUITO BOA, ENTREGA O QUE PROMETE E PELO PREÇO NÃO PODERIA SER MELHOR. IMAGEM E SOM MUITO BONS. NO ANUNCIO ESTA ESCRITO QUE ELA NÃO ACEITA NETFLIX, ENTÃO NÃO CONSIDERO ISSO UM PONTO NEGATIVO POIS JA COMPREI SABENDO, PARABENS A PHILCO.",1991.0,M,MG
2018-01-01 07:42:04,3a76b892fb4de151cab7fe542c31b95644e97cafd708fd22c3e88b795d5b4434,132126342,"Smart TV LED  32"" LG 32LJ600B  HD  com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  webOS 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,PÉSSIMO SOM! RADIO DE PILHA.,1,No,SEI QUE NÃO VÃO PUBLICAR MINHA AVALIAÇÃO POIS É NEGATIVA. MAS AINDA VOU ENTRAR EM CONTATO COM A LG PARA SABER ONDE ESTÁ O SISTEMA DE SOM SURROUND PLUS POIS NA MINHA PARECE UM RADINHO DE PILHA. QUE DECEPÇÃO. TENHO O LG 32 580B MARAVILHOSO E ACREDITEI NESSE. MAS COMO PERDI O PRAZO DE DEVOLUÇÃO TIVE QUE ENGOLIR. PORÉM SE ARREPENDIMENTO MATASSE ESSA HORA NÃO ESTARIA FAZENDO ESTA AVALIAÇÃO E MAIS É FEIA. PÉS PRETOS E GROSSA. TÁ AÍ MINHA AVALIAÇÃO PUBLIQUEM POR FAVOR VAI AJUDAR MUITA GENTE A NÃO COMPRAR. TANTO QUE COMPREI MAIS UMA E ASSIM QUE CHEGAR DEVOLVEREI. POIS NÃO TINHA EXPERIMENTADO A QUE JÁ ESTAVA AQUI.,1948.0,F,SP
2018-01-01 07:42:13,f0c755e697331ccaa6198aca55a6e09c4b3e9ceeeb83f82843220927e1ad7d14,14635182,Kit com 4 Banquetas Bistrô Aço Em Pintura Epóxi Cinza E Assento Preto,,Móveis,Banco e Banqueta,Produto atende as expectativas,4,Yes,"Excelente custo benéfico, as baquetas possuem um bom acabamento e chegaram  no prazo.",1978.0,M,SP
2018-01-01 07:43:06,0f2771e88d0299433b6c981ca7596e258dcd70bd4484bc156bfd2a8f17e238ad,132733871,Lavadora de Roupas Brastemp 11kg BWK11 - Branco,,Eletrodomésticos,Máquina de Lavar e Tanquinho,Ótimo custo-benefício.,4,Yes,Fiquei  muito contente. Ótimo custo-benefício.  Recomendo.,1954.0,F,MG
2018-01-01 07:43:07,4f6afe8aeb98a6689116548cd0881a60c6be4330cf29ca8c45660eaccd63f3ab,112941067,Aparador de Pelos Philips Multigroom Series 3000 QG3340/16 com Acessórios,philips,Beleza e Perfumaria,Barbearia,Ótimo custo benefício,5,Yes,"O aparelho é potente, e sua diversidade de ferramentas torna o produto muito completo.",1993.0,M,SP
2018-01-01 07:45:40,87ea2b06421f8ad59e45eb5e480724da1aa01551b5a4babf98eb6157038dbaa5,7980521,Ventilador Automotivo Com Ventosa Na Base 12v Blac,,Ar-condicionado e Aquecedores,Ventilador e Circulador de Ar,Quebrou :(,2,No,Não tão forte como esperava e já quebrou. Ele veio em uma embalagem meio rudimentar.. não senti muita qualidade.,1993.0,F,SP
2018-01-01 07:46:07,30bb4e36ad10abf46a89a2c353a141f1c5d96fe0e1160e33dd7df5b08b4c03c2,16327281,Lustre Pendente Cristal Acrílico Alto Brilho - Catanduva - Bivolt,,Decoração,Luminária,Não recebi o produto,1,No,"Já estão me mandando avaliar um produto que nem recebi, o mesmo já está em atraso e não consigo contato com a americanas.com, quando  ligo o contato é  só  com gravações  e enquanto isso estou aqui a ver navios. Americanas agora vcs me surpreenderam porque isso nunca tinha acontecido antes.",1985.0,F,CE
2018-01-01 07:47:35,8e98d09d0abe508f48c169f65ce7ca460e32fca11c06a28ebd8c41888dd1bb8d,12196303,"Raquete Mata Mosquito, Mosca E Inseto Elétrica Recarregável Bi-Volt Vermelho Cbrn0753",,Ferramentas e Jardim,Mata-Insetos Elétrico,Ótimo,4,Yes,"Excelente, bateria aguenta bastante tempo. Realmente eficiente. Recomendo",1976.0,M,MS
2018-01-01 07:47:49,69e425407f72e19ac4d83d20addb3715ed701f3f55811430392b22206fc24931,22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",Muito bom,5,Yes,"muito bom esse copo vendo meu carro para comprar e não  me arrependo,agora invés de perder tempo no trânsito,desfruto se maravilhosos milk Shakes",,,
2018-01-01 07:48:01,086113b177e1974503a612f3bd64508042ea1844caf849e36a144070532e7f59,14066845,Suporte Veicular Para Encosto De Cabeça Carro Universal Tablet Gps Tv Dvd (S-30287),,Automotivo,,Péssimo,1,No,"O produto e vendido como suporte universal, no entanto ele é apenas para modelos mais novos de carros. Chegou nem perto de dar certo em meu veículo. Solicitei a devolução do produto a um mês atrás e até o presente momento não recebi o e-mail com as recomendações para devolução.",1993.0,M,SP
2018-01-01 07:48:06,e1ca5d700d18bef4c9a8f92ca79666d56f7fef85010eb1829825b6683cf56d36,113150136,Game Grand Theft Auto V - Xbox 360,t2,Games,Xbox 360,Gostei muito do produto,5,Yes,As frases do jogo que poderia ser menos vulgar. Só crítico isso no jogo tirando  isso é bem interessante.,1980.0,M,MG
2018-01-01 07:48:15,86f692820cf8811156b15a859540cb551e0ab0c4f4e1630141b5f7531edbbf28,111768151,Mesa Andador - Cavalinho Divertido - First Steps,first steps,Bebês,Desenvolvimento e Diversão,Muito bom!,5,Yes,"Divertido, prático e fabricado material de qualidade. Porém, soh um adesivo q começou a soltar.",1984.0,M,PE
2018-01-01 07:50:25,9a62e5eed595be900243bd08a8601a70abcf0d58ce3687eeced7af8fe2c1a66c,19800447,Ração Sabor  Vida Gatos Adultos Frango E Linhaça 10.1 Kg,,Automotivo,Alarme / Rastreador,Ótimo,4,Yes,"Tiveram dúvidas na entrega mas, solucionaram rapidamente. O produto chegou conforme o pedido. Meus gatos adoram esta ração e o preço é excelente.",1977.0,F,PR
2018-01-01 07:50:45,79b6496926c8e95d81a5d95dbbdb8886f4d2934ce69cac8f674aae9e22546700,124709011,Perfume Flower In the Air Kenzo Feminino - 100ml,kenzo,Beleza e Perfumaria,Perfumaria,Excelente,5,Yes,"Produto original, entrega rápida ,eu recomendo  e vou comprar novamente.",1967.0,F,MG
2018-01-01 07:51:09,1bcffc9e589a2912c042fa9955ebf8616d31d9ea0edf2cdba1c58f63421c6216,123877591,Barbie Salão e Conveniência - Salão - Mattel,mattel,Brinquedos,Barbie,Ótimo produto,5,Yes,"Ótimo produto só que muito difícil de encontrar nas lojas convencionais ,entrega muito rápida",1983.0,F,RJ
2018-01-01 07:51:21,b7f04ee34f19acb8d1802ae2ecd528f52136ffe6f969df427bfbc3602c7d93cd,129555373,"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2"" 32GB 4G Câmera 16MP - Preto Safira",asus,Celulares e Smartphones,Smartphone,Recomendo a todos!!,5,Yes,Ótimo produto!! Recomendo  a todos!! Produto excelente da alta qualidade.,1988.0,M,PE
2018-01-01 07:52:18,ef684cd99571fe5f2303709547575a722e6baaecb6f8614bde64253f66414544,126102985,Aspirador para Água e Pó Flexn Electrolux 1400W Azul/Cinza,electrolux,Eletroportáteis,Aspirador e Vassoura Elétrica,Eletrolux flex 1400,5,Yes,"Excelente produto. Prático, rápido e eficaz. Vale a pena comprar, com certeza",1972.0,M,PR
2018-01-01 07:53:36,65dc22afa3ba5ba95c417514c777b4933563e164ea745eeff8d5f40484845350,23525599,Parafusadeira À Bateria 12v Bivolt 110/220v Gsr1000-li Smart Bosch + Kit De Brocas C/ 5 Peças,,Ferramentas e Jardim,Ferramentas Elétricas,Entrega Rapida,3,Yes,"Apenas uma redomendacao, deverie ser escrito no site de que essa ferramenta nao pode ser utilizada para furar cimento ou concreto porque nao tem a funcao martelo.",1960.0,M,SP
2018-01-01 07:53:49,6e48abd13420b64a6329e47d12c60aa52b197f7acbb86fb9caa8578c49ad4d0e,129696547,"TV LED 28"" Philco PH28N91D HD com Conversor Digital 1 USB 1 HDMI - Preta",philco,TV e Home Theater,TV,TV LED,3,Yes,"MATERIAL MUITO BOM, ENTREGA FOI ANTES DO PRAZO; COM CUSTO BENEFICIO MUITO BOM.",1972.0,M,SP
2018-01-01 07:54:28,b7e822395075567f536d426a81d56b870ad8215e8e79a88f9a7ee6f57579e342,18133450,"Antipulgas Comfortis 140mg Para Cães De 2,3 A 4,5kg E Gatos De 1,9 A 2,7kg  - Leve 3 Pague 2",,Pet Shop,Cães,"Ótimo produto, apesar do atraso na entrega.",4,Yes,"Houve atraso na entrega, mas fui prontamente atendida pelos fornecedores e pude retirá-lo nos correios.",1974.0,F,SC
2018-01-01 07:55:04,7e6d6a17508cb352a5de15c4d10f375a666e9ae083ece75a74e9500707dc5e87,16899863,Camera Action Go Cam Pro Sport Ultra 4k Com Bastão De Selfie,,Câmeras e Filmadoras,Câmera Digital,Produto com defeito,1,No,Produto com avaria . Defeito Botão não funciona   Foi pedido devolução  Ainda no aguardo do reembolso do valor....  Falta de respeito com o consumidor,1980.0,M,SC
2018-01-01 07:55:56,73aa07471c8f8b90fe34e951cd0b0d5d81b4fe790aeccfec88dd94a6617bb846,27476886,Carro Elétrico Mini Cooper Branco 12V C/ Controle Bel Brink,,Brinquedos,Mini Veículos,Bom produto,4,Yes,"Bom produto e boa entrega, chegou antes da prazo definido",1978.0,M,SP
2018-01-01 07:56:59,eb5bcf9d1b2823a8305f62fd50ba1e8c019dc1c88c7b69b1c51232985f8956ae,118174866,Máquina de Costura Portátil Incasa Compact Bivolt Branca e Azul,incasa,Eletroportáteis,Máquina de Costura,Bom para trabalhos leve.,3,Yes,"Uma maquina recomendado para trabalhos leves. Ajuda bastante no dia-dia e, é ótimo para iniciantes, recomendo.",1967.0,M,RJ
2018-01-01 07:57:39,35c26fc8e886575da4f9105e38aa3d8caa8845dff3d2fb1f325a6c8564814df9,115605608,Antena Externa DTV-3000 + 16m de Cabo + Mastro - Aquário,aquario,TV e Home Theater,Acessórios para TV e Vídeo,não gostei,1,No,estou aguardando a troca do meu produto desde o dia 22//12,1979.0,M,SP
2018-01-01 07:59:07,5498c36e2c4ee3621152ef193825214179ead7ab036863229cf2583797b93383,23954092,Lixa Elétrica Pé Esfoliador Calosidades Pedicure Portátil,,Beleza e Perfumaria,Artigos de Salão de Beleza,Produto inútil,1,No,"O produto não serve para nada, o motor não tem potência suficiente para cumprir o que promete, a lixa não tira nem a a pele morta. Dinheiro jogado fora. Péssimo!!!!!",1981.0,M,SP
2018-01-01 08:01:27,967eeb2336cf4120fbd0f8f052cf591d7a2d3d40b5c955f8649fa0e56798b8ce,129601851,"Notebook Lenovo Ideapad 310 Intel Core i5 8GB (GeForce 920M de 2GB) 1TB Tela LED 15,6"" Windows 10 - Prata",lenovo,Informática,Notebook,Gostei muito do produto!,5,Yes,Gostei muito do produtooooooooooooooooooooooooooooooooooooooooooooooo!,1997.0,M,RJ
2018-01-01 08:02:04,c2c2bab6b8dec454e874e343a6711cf13008f4e31f293c40149a5c25a02241fd,28758095,Marca Texto Verde Pastel Stabilo Boss 70/116,,Papelaria,Escrita e Corretivos,Vale a pena,4,Yes,"Gostei muito, ponta desliza facilmente pelo papel e a cor é linda.",2001.0,F,SC
2018-01-01 08:03:10,1a3133ec738dfdf6171d57767722682b67416af399529fe798e9988417dd4997,22814540,Maquina Tosa Profissional Kit Caes Gatos Cachorro 110v Pente,,Pet Shop,Cães,BOM,3,Yes,"PRODUTO DE BOA QUALIDADE,SUPEROU MINHAS EXPECTATIVAS.",1961.0,M,MG
2018-01-01 08:04:04,9b256f0092ac55e451d35eaf8a5bcde213d53cfd96f297540bf4eec0610b2ecf,16062770,Prancha Chapinha Nano Titanium 450 °F,,Beleza e Perfumaria,Cabelo,Gostei muito esquenta muito bem,4,Yes,Recomendo muito boa.otima qualidade a chapinha e chegou antes do prazo,1974.0,F,SP
2018-01-01 08:04:30,87cc3accb759052c33a19cb0b869b9850f99c846cdf2ced540783aee39ea7878,12964679,Porta Lápis E Caneta Metálico Staples®,,Papelaria,Escrita e Corretivos,Rapidez,5,Yes,Produto de qualidade. Prático. Para quem precisa se organizar.,1962.0,M,SP
2018-01-01 08:04:53,0b8d31513b33877af1f80113892ec6e9f9be0581e6e3ec366e5ad8228452a754,132254820,iPhone SE 128GB Cinza Espacial IOS 4G Câmera 12MP - Apple,,Celulares e Smartphones,Smartphone,Gostei muitíssimo!!!! Exelente....,5,Yes,"Recomendo, principalmente por ser um aparelho com 128 gb espaçoso por dentro , porém em pequeno volume pra usar no bolso ... Por um  preço bem acessível !!!! Site Seguro Recomendo lojas Americanas.",1974.0,M,RO
2018-01-01 08:05:03,29cc46191b5b21d4fa6279d41f52b95faef19341d476b959ae9c523dcd588a2e,118176028,Home Theater Blu-Ray 3D Samsung HT-F4505 500W 5.1 Canais Full HD HDMI USB Rádio FM,samsung,TV e Home Theater,Home Theater,Muito bom,4,Yes,"O produto cumpre o que promete, uma pena não ter conexão de internet wi-fi.",1968.0,M,MG
2018-01-01 08:06:15,9697e58155e9a8797b570eb26477fb915cb6b6797e1413fa19fa6f786fcacfca,22819062,Porta Tampinhas Moldura Mt P - Tipos De Copos,,Decoração,Objetos Decorativos,Gostei,4,Yes,Atrasou a entrega e fiquei na mão para dar o presente do meu irmão,1988.0,M,MG
2018-01-01 08:07:11,eec6c8a0b64cae5a0d15bc12e78f976bf9d0257ead203c9c8dd6bb1cf587736c,126704610,Sutiã Top HOPE Triângulo,hope,Moda,Feminino,Lindo,5,Yes,"Lindo, confortável. Comprei tamanho M, equivale ao número 42. Não tem regulador atrás, só nas alças. Estica pouco, quem tem as costas largas deve comprar u tamanho maior. Amei.",1991.0,F,MG
2018-01-01 08:08:01,7a4b79f415c8ed5343198a030bbf32450ac0b5eefa378972058d979232dfecdd,22657985,Microfone Infantil C/ Pedestal Mcg-235 Azul - Fênix,,Brinquedos,Instrumentos Musicais,Vendedor péssimo,1,No,"O produto veio quebrado, mandei de volta há mais de um mês e não tive retorno nenhum, nem do vendedor e nem da Americanas, que na minha opinião é quem anuncia em sua página e deveria dar pelo menos uma satisfação aos clientes, pelo telefone ninguém sabe de nada, não recomendo e nunca mais compro nesse site.",1982.0,F,SP
2018-01-01 08:08:01,9095791b0d338e5e7c048c94f57ee5c43f1c6f49c917bcd3491ea6cbaa65d4fb,27239434,Santo Antonio Hilux 2016 Em Diante H2 Cromado,,Automotivo,Suportes,Não recebi o produto,1,No,O sistema de vcs é burro...Não viram q eu cancelei a compra por não foi entregue?? • Não recomendo a Americanas e seus parceiros.,1976.0,M,RJ
2018-01-01 08:08:50,0ef9affc4df402108be13e335639695900bee369d984545c9fd3eb71e679f55d,132227848,Carrinho Travel System Nexus Rosa Inclinável - Cosco,cosco,Bebês,Passeio,Gostei do produto,5,Yes,"Gostei do produto e chegou antes do previsto, porém, veio faltando uma pecinha para montar a roda",1998.0,F,PR
2018-01-01 08:09:19,03014d00678460459e2f0487ff2b332962ee686808663b25b0a834dfea5c1438,132444771,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dual Cam - Ouro rosa",,Celulares e Smartphones,Smartphone,Não,2,No,Comprei um celular.  A entrega foi muito rápido. Em uma semana. Mais em compensação comprei um fogão.  Antes do celular. Já faz mais de quinze dias e a transportadora não movimenta o produto. Ainda está em emitindo nota fiscal.,1979.0,M,SP
2018-01-01 08:10:39,f696f898e74e5301d3bff0d138bbd8f4b73162c4aa88d8cbfad3c6a588d5d0aa,21777804,Escova Secadora Elétrica e Alisadora Styler,,Beleza e Perfumaria,Cabelo,"descepcionada com o produto,ja veio com defeito.",1,No,"o produto deveria ser testado antes do envio,pois o meu ja veio com defeito.",1978.0,F,SP
2018-01-01 08:13:13,f2468cbb472d558388faa6a4dd6883acb633cdcf47c65becc3fa543645cd2258,132569944,Notebook Samsung Essentials E35S Intel Core i3 4GB 1TB Tela LED HD 14'' Windows 10 Cinza - Samsung,,Informática,Notebook,Excelente notebook,5,Yes,"Superou expectativas  É excelente para jogos, super rápido tela full hd tamanho ideal leve e Pratico",1986.0,F,RS
2018-01-01 08:15:34,8b45e17ff6c8c0c524f5e01cf0fabd71e76b981ae8b2da2474898c52834ac284,324599,Coleção DVD Hanna-Barbera: Corrida Maluca - Série Completa (3 DVDs),,Filmes e Séries,Filmes Infantis,Excelente aquisição,4,Yes,Atendeu as minhas expectativas. Meus netos apreciaram muito o produto.,1937.0,M,SP
2018-01-01 08:17:00,187e9ae2c3872c50c34e2117d09118800e485a3057a818f26e4c63511b9969f6,132324701,Batedeira Planetaria Philco Php500 Turbo Pr - Preto,,Eletroportáteis,Batedeira e Acessórios,Não usei ainda mas é bonita e estava com um preço bom,3,Yes,"Achei o material dos batedores meio estranho, não é aço inox. Não sei se de outras marcas é assim. Quanto ao funcionamento não posso avaliar pois não utilizei.",1969.0,F,RJ
2018-01-01 08:17:09,01da784d3855fc1279dd2245088e943a7e0bdaf98d3009dbd1e12d20e4950650,27922208,Kit Relógio Champion Feminino Analógico CN27287W + Par de Brincos e Colar,,Relógios,Relógios de Pulso,Satisfeito de mais,5,Yes,Produto de excelente qualidade entrega rápida antes do prazo estipulado muito satisfeito obrigado,1993.0,M,SP
